Authors	Record Count	
Cavalli-sforza M	308	
Cherepanov V	308	
Figueiredo DM	308	
Foster AG	308	
Isildak B	308	
Kukla R	308	
Piotrzkowski K	308	
Thomsen LA	308	
Webb S	308	
Wong K	308	
Zorbas TG	308	
Araque JP	307	
Bannoura AAE	307	
Bruno S	307	
Castelijn R	307	
Chen CH	307	
Chen YH	307	
Henkelmann S	307	
Honda S	307	
Jakel G	307	
Kosek T	307	
Murin P	307	
Murrone A	307	
Petrov M	307	
Rahmani M	307	
Redelbach A	307	
Rieger O	307	
Rothberg J	307	
Sabato G	307	
Sidebo PE	307	
Tong B	307	
Yang HJ	307	
Babounikau I	306	
Cerci DS	306	
Damiani DD	306	
Hellesund S	306	
Herget V	306	
Junggeburth JJ	306	
Keller H	306	
Loyola JES	306	
Luise I	306	
Major P	306	
Meideck T	306	
Seo SH	306	
Sydorenko A	306	
Taus R	306	
Thais SJ	306	
Vellidis K	306	
Vergara JCR	306	
Yallup DP	306	
Ayala E	305	
Brahimi N	305	
Calvetti M	305	
Chen SJ	305	
Dulemba JL	305	
Fallon C	305	
Kanjir L	305	
Little JD	305	
Meyer J	305	
Alhusseini M	304	
Anthony MT	304	
Chernyavskaya N	304	
Chiu I	304	
Crane J	304	
Gavrilyuk A	304	
Grothe M	304	
Hayes C	304	
Heath MP	304	
Jacka P	304	
Janssen J	304	
Mclean KD	304	
Mirto A	304	
Mohamed ATA	304	
Montanari A	304	
Ravina B	304	
Salamani D	304	
Sfiligoj T	304	
Tosciri C	304	
Wang P	304	
Winston OJ	304	
Yue X	304	
Defranchis MM	303	
Ducourthial A	303	
Falke PJ	303	
Falke S	303	
Garzon GOY	303	
Godshalk A	303	
Goni RG	303	
Hoad X	303	
Huebner M	303	
Konoplich R	303	
Kukral O	303	
Madrid C	303	
Magnani A	303	
Mcmaster B	303	
Paspalaki G	303	
Raspopov S	303	
Sebastiani CD	303	
Sert H	303	
Shank JT	303	
Sinev NB	303	
Tsai F	303	
Weber C	303	
Wood J	303	
Asimakopoulou EM	302	
Avdeeva E	302	
Bharti M	302	
Bragagnolo A	302	
Broughton JH	302	
Dimova T	302	
Ehataht K	302	
Farrell S	302	
Ferraioli C	302	
Gadow P	302	
Graham EC	302	
Ignazzi R	302	
Jo Y	302	
Kardapoltsev L	302	
La Rotonda L	302	
Mitchell T	302	
Monig K	302	
Paradas E	302	
Pasner JMP	302	
Pasuwan P	302	
Roland CPA	302	
Takai H	302	
Trovato F	302	
Tucker J	302	
Wang WX	302	
Barone L	301	
Casper DW	301	
Gelli S	301	
Heidemann C	301	
Li QY	301	
Luo W	301	
Napolitano F	301	
Postiau N	301	
Priyanka P	301	
Sabatini P	301	
Safarzadeh B	301	
Tobon CAM	301	
Vecchio V	301	
Wilson JA	301	
Al-bataineh A	300	
Antonelli L	300	
Arndt T	300	
Bailey AJ	300	
Boldyrev AS	300	
Chelstowska MA	300	
Colasurdo L	300	
Dang NP	300	
Deroover K	300	
Dewhurst A	300	
Dudero PR	300	
Edgar RC	300	
Filipovic N	300	
Fletcher RRM	300	
Ghete VM	300	
Hanlon J	300	
Hill E	300	
Hlushchenko O	300	
Holzner A	300	
Hreus T	300	
Hrubec J	300	
Kashif L	300	
Kornmayer A	300	
Krstic J	300	
La Ruffa F	300	
Liu YW	300	
Luyando JMG	300	
Marco J	300	
Muller D	300	
Norjoharuddeen N	300	
Okazaki Y	300	
Olivito D	300	
Pol ME	300	
Preiato F	300	
Robinson JEM	300	
Rohringer H	300	
Schier S	300	
Schnoor U	300	
Sekhon K	300	
Ueda I	300	
Vallance RA	300	
Wittmann J	300	
Yang HT	300	
Zeyrek M	300	
Zhang DF	300	
Amrouche CS	299	
Azzolini V	299	
Batlamous S	299	
Brickwedde B	299	
Castle J	299	
Flouris G	299	
Innocenti GM	299	
Ivina A	299	
Kantserov VA	299	
Lacaprara S	299	
Ling TY	299	
Petrov A	299	
Saha A	299	
Scharmberg N	299	
Trovatelli M	299	
Yuen SPY	299	
Zoch K	299	
Alkire SP	298	
Bahilo JJL	298	
Bajic M	298	
Barnes SL	298	
Black KM	298	
Bouvier E	298	
Chuinard AJ	298	
Duran-osuna MC	298	
Fasanella G	298	
Giorgi FM	298	
Heelan L	298	
Herbert GH	298	
Koi T	298	
Lerner G	298	
Litke AM	298	
Luo S	298	
Peixoto APP	298	
Rabadan-trejo RI	298	
Tee AS	298	
Thompson AS	298	
Wilk F	298	
Bian JG	297	
Bonilla JS	297	
Cenna F	297	
Hohov D	297	
Kass RD	297	
Kozakai C	297	
Multhaup J	297	
Plagge M	297	
Reinsvold A	297	
Song W	297	
Spighi R	297	
Vagnerini A	297	
Coimbra AEC	296	
Colombo F	296	
Cortes-gonzalez A	296	
Galati G	296	
Garcia-ferrero J	296	
Mdhluli JE	296	
Nemethy P	296	
Pedersen M	296	
Perez AR	296	
Sandeep K	296	
Goujdami D	295	
Haddad N	295	
Horn P	295	
Savic N	295	
Singh G	295	
Vavilov S	295	
Arabidze G	294	
Caudron J	294	
Coniavitis E	294	
Davey W	294	
Denysiuk D	294	
Di Valentino D	294	
Feng EJ	294	
Haranko M	294	
Heinz C	294	
Jon-and K	294	
Kar C	294	
Kontaxakis P	294	
Maevskiy AS	294	
Mattig P	294	
Rodriguez DR	294	
Rosbach K	294	
Scyboz LM	294	
Vasquez JG	294	
Ackert A	293	
Antropov I	293	
Barbe WM	293	
Biswal JP	293	
Borrello L	293	
Bouza VR	293	
Chan SK	293	
Dolek F	293	
Gach GP	293	
Hoenig F	293	
Idrissi Z	293	
Iemmi F	293	
Isik C	293	
Lacroix F	293	
Millar DA	293	
Nagel M	293	
Saxena P	293	
Shalhout S	293	
Simioni E	293	
Soldi D	293	
Stapf B	293	
Tiwari PC	293	
Ughetto M	293	
Wayand S	293	
Weiler T	293	
Wittmer B	293	
Yamaguchi D	293	
Abdulsalam A	292	
Cometti S	292	
Cortabitarte RV	292	
Guo Z	292	
Heindl SM	292	
Lisovyi M	292	
Pacey HA	292	
Powell TD	292	
Silva M	292	
Taylor J	292	
Tzovara E	292	
Virto AL	292	
Bani L	291	
Ceradini F	291	
Gurpinar E	291	
Hlaluku DR	291	
Kondrashova N	291	
Lenzi T	291	
Mackay CK	291	
Panizzo G	291	
Seiss T	291	
Shcherbakova A	291	
Torassa E	291	
Zhu HL	291	
Grud C	290	
Guerguichon A	290	
Kamin J	290	
Pacalt J	290	
Sahu A	290	
Sinthuprasith T	290	
Bernard NR	289	
Courbon B	289	
Geisler MP	289	
Hill KK	289	
Kumar R	289	
Maeland S	289	
Poyraz D	289	
Rubbo F	289	
Shang R	289	
D'onofrio A	288	
Elayavalli RK	288	
Elumakhov D	288	
Honle A	288	
Rados P	288	
Riegel CJ	288	
Vacavant L	288	
Abhayasinghe DK	287	
Armadans RC	287	
Blanco JM	287	
Castillo FL	287	
Dartsi O	287	
Hunyadi A	287	
Jeon D	287	
Nanjo H	287	
Pettee M	287	
Walbrecht VM	287	
Bakalis C	286	
Bouaouda K	286	
Dysch S	286	
Kolosova M	286	
Konstantinides V	286	
Morris AP	286	
Spiteri DP	286	
Wilkins LJ	286	
Armstrong A	285	
Bostanabad MG	285	
Damp J	285	
Griffiths J	285	
Maenpaa T	285	
Senkin S	285	
Balz J	284	
Brunt BH	284	
Diaz LP	284	
El Kosseifi R	284	
Lehmann N	284	
Morales FAJ	284	
Peng C	284	
Sherafati N	284	
Stark SH	284	
Ahmed I	283	
Barnea R	283	
Gouveia EDM	283	
Raymond DM	283	
Snigirev A	283	
Bellos P	282	
Hagebock S	282	
Kamenev A	282	
La Rosa A	282	
Myronenko V	282	
Piqueras DA	282	
Stanislaus B	282	
Karmakar S	281	
Quijada JAM	281	
Brochet S	280	
Duchardt D	280	
Turkot O	280	
Dubovsky M	279	
Gao J	279	
Ince M	279	
Islam W	279	
Liu HB	279	
Oliveira MVS	279	
Rohrig R	279	
Silva CBDE	279	
Ali MABM	278	
Hrdinka J	278	
Bauer KT	277	
Bhat MA	277	
Corga KD	277	
Pereira RA	277	
Ramirez-garcia M	277	
Ruckstuhl N	277	
Hung WT	276	
Saenz SRP	276	
Sani M	276	
Titterton A	276	
Giannini A	275	
You C	275	
De Bruin PHS	274	
Sutar B	274	
Wasserbaech S	274	
El Kacimi M	273	
Miagkov I	273	
Quittnat M	273	
Kellams N	272	
Okhotnikov V	272	
Schiber C	272	
Simoniello R	272	
Slabospitskii S	272	
Walker M	272	
Zuolo D	272	
Anelli CR	271	
Araujo M	271	
Birman M	271	
Lavorgna M	271	
Oerdek S	271	
Wang WT	271	
Yajima K	271	
De Beurs M	270	
El Morabit K	270	
Hauk J	270	
Mucia N	270	
Saini LK	270	
Vanhoefer A	270	
Walker SD	270	
Barajas CAC	269	
Diaz YD	269	
Herrmann MG	269	
Liu YF	269	
Zhao P	269	
Papavergou I	268	
Pflitsch SK	268	
Pigard P	268	
Simon S	268	
Di Crescenzo A	267	
Gravili FG	267	
Reichmann M	267	
Rodriguez-morales AJ	267	
Hoh SY	266	
Neal HA	266	
Massarotti P	265	
Morales AR	265	
Losle A	264	
Ozkorucuklu S	264	
Turra R	264	
Zgubic M	264	
Bertsche D	263	
Qureshi A	263	
Do Vale TD	262	
Infante CMV	262	
Ricci E	262	
Saha G	262	
Smykiewicz A	262	
Stramaglia ME	262	
Thomas DW	262	
Tomiwa KG	262	
Suwonjandee N	261	
Torregrosa EF	261	
Gonzalez IDS	260	
Mendis DR	260	
Royon C	260	
Van Daalen TR	260	
Ojeda ML	259	
Tian Y	259	
Tsirintanis N	259	
Yao Y	259	
Zeissner SV	259	
Boye D	258	
Chargeishvili B	258	
Grieser NA	258	
Tsirigotis A	258	
Zakareishvili T	258	
Ciocca C	257	
Costa S	257	
Lindon JH	257	
Zhou MS	257	
Eckstein D	256	
Follega FM	256	
Peiffer T	256	
Song WY	256	
Magini N	255	
Martins CD	255	
Ming Y	255	
Mussgiller A	255	
Chegwidden A	254	
Cucciati G	254	
Hard AS	254	
Rzehorz GF	254	
Vinogradov VB	254	
Beck L	253	
Kesisoglou S	253	
Pozo JAA	253	
Bortolotto V	252	
De Santis M	252	
Mertens A	252	
Vergis C	252	
White R	252	
Cohen H	251	
Del Gaudio M	251	
Khoda EE	251	
Koren G	251	
Lehmann K	251	
Ryabov YF	251	
Besjes GJ	250	
Bratzler U	250	
Feigl S	250	
Hagihara M	250	
Honda T	250	
Ishitsuka M	250	
Koenig PT	250	
Korotkova N	250	
Motohashi K	250	
Skatchkov N	250	
Abdinov O	249	
Armitage LJ	249	
Baca MJ	249	
Batista SJ	249	
Dhaliwal S	249	
Dishaw A	249	
Mcclymont LI	249	
Mountricha E	249	
Onogi K	249	
Topsis-giotis I	249	
Usui J	249	
Bradmiller-feld J	248	
Colombo T	248	
Kataoka Y	248	
Skhirtladze N	248	
Stanek RW	248	
Toms K	248	
Burka K	247	
Ennis JS	247	
Kunsken A	247	
Pluth D	247	
Ritsch E	247	
Samarati J	247	
Stolte P	247	
Vadruccio D	247	
Yamanaka T	247	
Bauer G	246	
Hostachy JY	246	
Karentzos E	246	
Kladiva E	246	
Nemallapudi MV	246	
Sieber G	246	
Wickens FJ	246	
Carver M	245	
Chistov R	245	
Liu X	245	
Moya MM	245	
Tziaferi E	245	
Gui B	244	
Liu BL	244	
Da Silva WLP	243	
El Nasr-storey SS	243	
Guzik MP	243	
Ng TY	243	
Oren Y	243	
Penning B	243	
Salihagic D	243	
Schutze P	243	
Shojaii S	243	
Simon M	243	
Werner P	243	
Williamson S	243	
Yildirim E	243	
Corpe LD	242	
Gallus P	242	
Hupe AM	242	
Kassel F	242	
Marroquim F	242	
Zabel J	242	
Zaripovas DR	242	
Avramidou R	241	
Lyu X	241	
Maxfield SJ	241	
Hostiuc A	240	
Brianza L	239	
Cavalli D	239	
Danilov M	239	
Gossling C	239	
Ozturk S	239	
Sakharov A	239	
Womersley WJ	239	
Khvedelidze A	238	
Pereira RMFR	238	
Du Y	237	
Fischer C	237	
Frizzell DC	237	
Gerbaudo D	237	
Hiltbrand J	237	
Horton AJ	237	
Jamin DO	237	
Nomachi M	237	
Prisciandaro J	237	
Sugaya Y	237	
Tannenwald BB	237	
Villar DIN	237	
Yamane F	237	
Zaidan R	237	
Brooks T	236	
Dawe E	236	
Etienvre AI	236	
Fracchia S	236	
Frate M	236	
Goudet CR	236	
Hauswald L	236	
Ishijima N	236	
Nawrocki K	236	
Nektarijevic S	236	
Reed RG	236	
Rodina Y	236	
Sokhrannyi G	236	
Spiller LA	236	
Vichou I	236	
Volpi G	236	
Black JE	235	
Brandt A	235	
Chafaq A	235	
Endres M	235	
Gradin POJ	235	
Hanke P	235	
Jeong J	235	
Le Dortz O	235	
Nuti F	235	
Peshekhonov VD	235	
Stamm S	235	
Taylor PTE	235	
Turkewitz J	235	
Wilkinson R	235	
Angelozzi I	234	
Benary O	234	
Bertoli G	234	
Giulini M	234	
Keyes RA	234	
Mason LH	234	
Ren H	234	
Rosten JHN	234	
Stolin V	234	
Baas AE	233	
Bjergaard DM	233	
Lu H	233	
Mueller F	233	
Osculati B	233	
Pickles RH	233	
Wahrmund S	233	
Wulsin HW	233	
Alstaty MI	231	
Benitez J	231	
De Benedetti A	231	
Aaboud M	230	
Silva J	230	
Casadei D	229	
Lo Sterzo F	229	
Rosien NA	229	
Li YY	228	
Saddique A	228	
Erdweg S	226	
Hoss J	226	
Nagy MI	226	
Ryu S	226	
Tahirovic E	226	
Darmora S	225	
Scheuch F	225	
Bolla G	224	
Casasso S	224	
Gris P	224	
Katkov I	224	
Nayyar R	224	
Pequegnot AL	224	
Asghar MI	223	
Vignali MC	223	
Vlachos S	222	
Ezzi M	221	
Lewis D	221	
Troendle D	221	
Burmeister I	220	
Dall'osso M	220	
Limosani A	220	
Maneira J	220	
Pozzobon N	220	
Suk M	220	
Thapa K	220	
Wakamiya K	220	
Bourdarios C	219	
Christodoulou V	219	
Errede S	219	
Fischer F	219	
Freeborn D	219	
Godizov A	219	
Homann M	219	
Karjavin V	219	
Luzi PM	219	
Taiblum N	219	
Watts S	219	
Abeloos B	218	
Bellomo M	218	
Carbone RM	218	
Corpe L	218	
Lesage AAJ	218	
Michlin B	218	
Mount R	218	
O'rourke AA	218	
Savina M	218	
Slavicek T	218	
Solar M	218	
Bussey P	217	
Diamond M	217	
Gasnikova K	217	
Giromini P	217	
Greenwood ZD	217	
Hoeferkamp MR	217	
Knutzen S	217	
Lacey J	217	
Solestizi LA	217	
Touchard F	217	
Zibell A	217	
Amadio BT	216	
Atay S	216	
Benitez JF	216	
Molander S	216	
Slater M	216	
Su J	216	
Wu M	216	
Bender M	215	
Bessner M	215	
Burke S	215	
Cox BE	215	
Dehghanian N	215	
Gabizon O	215	
Godlewski J	215	
Grossi GC	215	
Hamilton A	215	
Kobayashi A	215	
Lindquist BE	215	
March L	215	
Merritt FS	215	
Nooney T	215	
Reece R	215	
Rogan CS	215	
Vankov P	215	
Watkins PM	215	
Zeng Q	215	
Ancu LS	214	
Arratia M	214	
Bullock D	214	
Caprini M	214	
Cottin G	214	
Cree G	214	
Dallaire F	214	
Koffeman E	214	
Morris JD	214	
Rodriguez LP	214	
Smith M	214	
Stanescu C	214	
Viel S	214	
Zhang P	214	
Anderson KJ	213	
Arslan O	213	
Caprini I	213	
Castillo IS	213	
Kama S	213	
Kowalski TZ	213	
Papadopoulou TD	213	
Parker KA	213	
Saadi DS	213	
Thuer S	213	
Flaschel N	212	
Kisielewska D	212	
Mittal M	212	
Xie Y	212	
Betancourt C	211	
De Lorenzi F	211	
Mccarn A	211	
Thomas E	211	
Hakobyan H	209	
Karjavine V	209	
Pinto MVB	209	
Stapnes S	209	
Ardell RE	208	
Assran Y	208	
Chang YH	208	
Kim Y	208	
Le Quilleuc EP	208	
Schmoeckel JC	208	
Shtol D	208	
Takasugi EH	208	
Taylor AC	208	
Virdi AK	208	
Zoi I	208	
Favareto A	207	
Fontanesi E	207	
Hennessy K	207	
Muheim F	207	
Papanestis A	207	
Patel M	207	
Taurok A	207	
Touquet G	207	
Zhou L	207	
Abad DR	206	
Back JJ	206	
Carniti P	206	
Feremenga L	206	
Fraternali M	206	
Mcnab A	206	
Nandakumar R	206	
Noccioli EB	206	
Rosenzweig D	206	
Sergi A	206	
Zheng Y	206	
Zucchelli S	206	
Adinolfi M	205	
Alkhazov G	205	
Eckardt C	205	
Gotti C	205	
Madsen A	205	
Petridis K	205	
Soh DA	205	
Sowden BC	205	
Tarkovskii E	205	
Vesterinen M	205	
Zalieckas J	205	
Tripiana MF	204	
Yin H	204	
Bunichev V	203	
Carbone A	203	
Chan YL	203	
Golovtsov V	203	
Gumpert C	203	
He J	203	
Johnson WJ	203	
Orellana GE	203	
Phipps MW	203	
Pickering MA	203	
Reikher D	203	
Vieira D	203	
Bedeschi F	202	
Carrillo-montoya GD	202	
Gellerstedt K	202	
Lucchesi D	202	
Mansour JD	202	
Mantoani M	202	
Mengarelli A	202	
Punzi G	202	
Siragusa G	202	
Venturi M	202	
Weinert B	202	
Williams M	202	
Zinser M	202	
Eisenhardt S	201	
Fressard-batraneanu SM	201	
Johnson D	201	
Kuger F	201	
Marley DE	201	
Monti F	201	
Overton D	201	
Smith E	201	
Urrejola P	201	
Anderlini L	200	
Aslanides E	200	
Bozzi C	200	
Cheng KY	200	
Chrzaszcz M	200	
Cogan J	200	
Cogneras E	200	
Dordei F	200	
Ferrari F	200	
Graverini E	200	
Kaplan B	200	
Kucharczyk M	200	
Kudryavtsev V	200	
Leroy O	200	
Lesiak T	200	
Manca G	200	
Mancinelli G	200	
Merk M	200	
Monteil S	200	
Serra N	200	
Sestini L	200	
Watson NK	200	
Wilkinson G	200	
Bencivenni G	199	
Charles M	199	
Deschamps O	199	
Fontana M	199	
Gomez MC	199	
Koppenburg P	199	
Martinelli M	199	
Mulder M	199	
Reboud M	199	
Sun L	199	
Tisserand V	199	
Valassi A	199	
Wilkinson M	199	
Yi K	199	
Alexander M	198	
Braun S	198	
Cattaneo M	198	
Ebrahimi A	198	
Kreps M	198	
Mcnulty R	198	
Morello MJ	198	
Pearce A	198	
Rembser J	198	
Schiller M	198	
Schmidt B	198	
Shears T	198	
Teng PK	198	
Vorobyev V	198	
Walsh J	198	
Andreotti M	197	
Bay A	197	
Billoir P	197	
Bondar A	197	
Calabrese R	197	
Corti G	197	
Davis A	197	
Ely S	197	
Evans T	197	
Frank M	197	
Garrido L	197	
Giani S	197	
Han X	197	
Henry L	197	
Jiang F	197	
Krzemien W	197	
Luppi E	197	
Muller K	197	
Pappalardo LL	197	
Ponce S	197	
Popov D	197	
Rodrigues E	197	
Wyllie K	197	
Yuan X	197	
Aaij R	196	
Adeva B	196	
Albrecht J	196	
Alessio F	196	
Amato S	196	
Amhis Y	196	
An L	196	
Archilli F	196	
Artuso M	196	
Bachmann S	196	
Barlow RJ	196	
Barsuk S	196	
Barter W	196	
Bediaga I	196	
Berezhnoy A	196	
Bernet R	196	
Bertolin A	196	
Bifani S	196	
Bizzeti A	196	
Blake T	196	
Blusk S	196	
Bondar N	196	
Borghi S	196	
Borsato M	196	
Bowcock TJV	196	
Brodzicka J	196	
Buytaert J	196	
Cadeddu S	196	
Calvi M	196	
Cardinale R	196	
Casse G	196	
Charpentier P	196	
Chefdeville M	196	
Closier J	196	
Contu A	196	
Couturier B	196	
Currie R	196	
Dalseno J	196	
Dean CT	196	
Decamp D	196	
Dettori F	196	
Dijkstra H	196	
Dovbnya A	196	
Dziurda A	196	
Dzyuba A	196	
Egede U	196	
Egorychev V	196	
Eklund L	196	
Elgammal S	196	
Esen S	196	
Falabella A	196	
Farry S	196	
Filippov S	196	
Fiorini M	196	
Firlej M	196	
Fontanelli F	196	
Forty R	196	
Frei C	196	
Gambetta S	196	
Gandelman M	196	
Gaspar C	196	
Gerick D	196	
Gersabeck E	196	
Gersabeck M	196	
Gershon T	196	
Gibson V	196	
Giubega L	196	
Gligorov VV	196	
Golutvin A	196	
Graziani G	196	
Grecu A	196	
Gushchin E	196	
Guz Y	196	
Gys T	196	
Haen C	196	
Hicheur A	196	
Hughes EW	196	
Hulsbergen W	196	
Hutchcroft D	196	
Idzik M	196	
Jacobsson R	196	
Jana DK	196	
Jans E	196	
Jawahery A	196	
John M	196	
Jones CR	196	
Jost B	196	
Jurik N	196	
Kandybei S	196	
Karacson M	196	
Kenzie M	196	
Ketel T	196	
Khanji B	196	
Klaver S	196	
Klimaszewski K	196	
Klingenberg R	196	
Kvaratskheliya T	196	
Lacarrere D	196	
Lai A	196	
Lanfranchi G	196	
Langenbruch C	196	
Latham T	196	
Law AT	196	
Lemmer B	196	
Leverington B	196	
Lindner R	196	
Long BA	196	
Lopes JH	196	
Lupato A	196	
Lupton O	196	
Machefert F	196	
Maciuc F	196	
Malde S	196	
Malinin A	196	
Maratas J	196	
Marchand JF	196	
Marconi U	196	
Marks J	196	
Mathad A	196	
Matteuzzi C	196	
Mauri A	196	
Mccann M	196	
Meadows B	196	
Milanes DA	196	
Mitzel DS	196	
Morandin M	196	
Moron J	196	
Mountain R	196	
Naik P	196	
Nakada T	196	
Nasteva I	196	
Neubert S	196	
Neufeld N	196	
Nikitin N	196	
Obermann T	196	
Oblakowska-mucha A	196	
Obraztsov V	196	
Oldeman R	196	
Onderwater CJG	196	
Oyanguren A	196	
Palutan M	196	
Parker W	196	
Parkes C	196	
Passaleva G	196	
Pellegrino A	196	
Perazzini S	196	
Perez CM	196	
Pinci D	196	
Polci F	196	
Poluektov A	196	
Polyakov I	196	
Polycarpo E	196	
Prouve C	196	
Pugatch V	196	
Qian W	196	
Quagliani R	196	
Rachwal B	196	
Rama M	196	
Raven G	196	
Redi F	196	
Ricciardi S	196	
Rinnert K	196	
Rodrigues AB	196	
Rotondo M	196	
Ruf T	196	
Sagidova N	196	
Saitta B	196	
Santacesaria R	196	
Santovetti E	196	
Sarti A	196	
Satta A	196	
Savrina D	196	
Schindler H	196	
Schmelling M	196	
Schneider O	196	
Schopper A	196	
Schune MH	196	
Schwemmer R	196	
Sciascia B	196	
Searcy J	196	
Shapkin M	196	
Skidmore N	196	
Skwarnicki T	196	
Smith MNK	196	
Soler FJP	196	
Spaan B	196	
Stagni F	196	
Stahl S	196	
Steinkamp O	196	
Stenyakin O	196	
Stone S	196	
Straticiuc M	196	
Swientek K	196	
Teubert F	196	
Tomassetti L	196	
Tuning N	196	
Ukleja A	196	
Ustyuzhanin A	196	
Uwer U	196	
Vagnoni V	196	
Valenti G	196	
Vecchi S	196	
Vilasis-cardona X	196	
Waldi R	196	
Websdale D	196	
Whitehead M	196	
Wilson FF	196	
Wislicki W	196	
Witek M	196	
Wormser G	196	
Yushchenko O	196	
Zavertyaev M	196	
Zhelezov A	196	
Zhu X	196	
Ajaltouni Z	195	
Akar S	195	
Balagura V	195	
Baldini W	195	
Baryshnikov F	195	
Beiter A	195	
Bellee V	195	
Belous K	195	
Belyaev I	195	
Ben-haim E	195	
Betti F	195	
Blanc F	195	
Boettcher T	195	
Borisyak M	195	
Brundu D	195	
Burr C	195	
Byczynski W	195	
Calladine R	195	
Campana P	195	
Capriotti L	195	
Carboni G	195	
Cavallero G	195	
Chatzikonstantinidis G	195	
Chobanova V	195	
Chubykin A	195	
Ciezarek G	195	
Clarke PEL	195	
Clemencic M	195	
Cojocariu L	195	
Collins P	195	
Coombs G	195	
Craik DC	195	
De Iorio A	195	
Dendek A	195	
Derkach D	195	
Douglas L	195	
Dufour L	195	
Easo S	195	
Eidelman S	195	
Ferro-luzzi M	195	
Fitzpatrick C	195	
Fiutowski T	195	
Fleuret F	195	
Fu J	195	
Galli D	195	
Ghez P	195	
Gizdov K	195	
Gorelov IV	195	
Grabowski JP	195	
Grillo L	195	
Hadavizadeh T	195	
Haefeli G	195	
Hancock TH	195	
Hansmann-menzemer S	195	
Harnew N	195	
Hasse C	195	
Hatch M	195	
Hecker M	195	
Heinicke K	195	
Hill D	195	
Hushchyn M	195	
Ilten P	195	
Koliiev S	195	
Kotriakhova S	195	
Lener MP	195	
Li M	195	
Loi A	195	
Lusiani A	195	
Macko V	195	
Maddrell-mander S	195	
Maev O	195	
Majewski MW	195	
Marinangeli M	195	
Martellotti G	195	
Matev R	195	
Mathe Z	195	
Mead JV	195	
Meinert N	195	
Melnychuk D	195	
Merli A	195	
Millard E	195	
Minzoni L	195	
Morris AB	195	
Needham M	195	
Neri N	195	
Nguyen TD	195	
Nieswand S	195	
O'hanlon DP	195	
Owen P	195	
Pais PR	195	
Palano A	195	
Pappagallo M	195	
Pastore A	195	
Patrignani C	195	
Perret P	195	
Petrolini A	195	
Pietrzyk B	195	
Placinta V	195	
Pullen H	195	
Quintana B	195	
Rademacker JH	195	
Rangel MS	195	
Ratnikov F	195	
Renaudin V	195	
Robbe P	195	
Rollings A	195	
Romanovskiy V	195	
Rudolph MS	195	
Santimaria M	195	
Sarpis G	195	
Satriano C	195	
Schael S	195	
Schubiger M	195	
Semennikov A	195	
Shevchenko V	195	
Siddi BG	195	
Simi G	195	
Spradlin P	195	
Stahl M	195	
Stevens H	195	
Szumlak T	195	
Tran MT	195	
Vagner A	195	
Velthuis JJ	195	
Veltri M	195	
Venkateswaran A	195	
Viemann H	195	
Wotton SA	195	
Zonneveld JB	195	
Cardillo F	194	
Ciambrone P	194	
Cliff HV	194	
D'ambrosio C	194	
Dey B	194	
Durante P	194	
Gabriel E	194	
Gandini P	194	
Gomez RV	194	
Govorkova E	194	
Hetherly JW	194	
Ibis P	194	
Kopecna R	194	
Kravchuk L	194	
Krokovny P	194	
Longstaff I	194	
Maisuzenko D	194	
Maltsev T	194	
Marangotto D	194	
Massafferri A	194	
Maurice E	194	
Monroy IA	194	
Nabili S	194	
Petruzzo M	194	
Rose P	194	
Shekhtman L	194	
Simone S	194	
Soffa AM	194	
Szymanski M	194	
Tully A	194	
Balaji S	193	
Cardoso LAG	193	
Cartelle PA	193	
Coutinho RS	193	
Dall'occo E	193	
Diaz MV	193	
Fazzini D	193	
Fini RA	193	
Kucewicz W	193	
Lafferty G	193	
Lima VF	193	
Lisovskyi V	193	
Mackowiak P	193	
Martinez ML	193	
Minard MN	193	
Nguyen-mau C	193	
Ossowska A	193	
Pak SI	193	
Reissel C	193	
Spettel F	193	
Usachov A	193	
Wark HM	193	
Zito G	193	
Zuo X	193	
Adam L	192	
Benito CM	192	
Cazon BRG	192	
De Paula L	192	
De Simone P	192	
Freundlich EM	192	
Gutelman BJ	192	
Lo Meo S	192	
Lopez JAR	192	
Pisani F	192	
Zhao X	192	
Altarelli MP	191	
Ambler A	191	
Berninghoff D	191	
Bitadze A	191	
Bursche A	191	
Chapman MG	191	
De Miranda JM	191	
De Serio M	191	
Dembinski HP	191	
Di Nezza P	191	
Goicochea JMO	191	
Sobral CMC	191	
Sokoloff MD	191	
Verma RK	191	
Xu M	191	
Casasus MP	190	
De Capua S	190	
Del Buono L	190	
Gobel C	190	
Hu W	190	
Pernas MR	190	
Prieto AF	190	
Rios CS	190	
Rusakov SV	190	
Santos DM	190	
Silva JJS	190	
Sullivan MJ	190	
Tobin M	190	
Van Herwijnen E	190	
Vidal FM	190	
Zheng Z	190	
Albero AA	189	
Bjorn M	189	
De Cian M	189	
De Paula BS	189	
Dos Reis AC	189	
Dreimanis K	189	
Grauges E	189	
Keizer F	189	
Malecki B	189	
Rosser BJ	189	
Seyfert P	189	
Sierra CV	189	
Van Beuzekom M	189	
Vidal JR	189	
Vidal XC	189	
Weisser C	189	
Zhong D	189	
Atzeni M	188	
Griffith P	188	
Kirn T	188	
Kress F	188	
Marantis A	188	
Martin LMG	188	
Nielsen DS	188	
Pomery GJ	188	
Regueiro PV	188	
Torreira AG	188	
Akiba KC	187	
Mombacher T	187	
Navarro JLL	187	
Poslavskii S	187	
